anime_id,title,type,status,episodes,duration_min,total_hours,start_date,end_date,year,decade,season,score,members_scored,rank,age_rating,main_studio,studio_group,genre_count,primary_genre,score_band,popularity_tier,is_scored
36955,Tales of the Rays Gekijou,ONA,Finished Airing,8,3.0,0.4,2018-07-20,,2018,2010s,Summer,6.05,358,9813,PG-13,Bandai Namco Pictures,Others,2,Comedy,Good,Niche (<1K),Scored
37530,Miyako,ONA,Finished Airing,1,3.0,0.05,2012-09-30,,2012,2010s,Fall,6.05,257,9800,PG-13,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
37541,Kimi no Iru Basho,Music,Finished Airing,1,1.0,0.02,2017-09-26,,2017,2010s,Fall,6.05,379,,G,Unknown,Others,1,Sci-Fi,Good,Niche (<1K),Scored
37607,The Boy and Magic Robot,Music,Finished Airing,1,2.0,0.03,2013-08-01,,2013,2010s,Summer,6.05,212,,G,Unknown,Others,1,Sci-Fi,Good,Niche (<1K),Scored
39107,Tottoko Hamtarou: Hiragana Tanken,OVA,Finished Airing,1,35.0,0.58,2005-07-20,,2005,2000s,Summer,6.05,157,9821,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu,TV,Finished Airing,37,24.0,14.8,2017-04-15,2017-12-23,2017,2010s,Spring,6.05,249,9818,PG,OLM,OLM,3,Adventure,Good,Niche (<1K),Scored
39431,Larva Island Season 2,ONA,Finished Airing,13,7.0,1.52,2019-03-01,,2019,2010s,Spring,6.05,307,9791,G,Unknown,Others,1,Comedy,Good,Niche (<1K),Scored
34307,Ring ni Kakero 1 Pilot,OVA,Finished Airing,1,5.0,0.08,2004-01-01,,2004,2000s,Winter,6.05,205,9808,PG-13,Toei Animation,Toei Animation,1,Sports,Good,Niche (<1K),Scored
33326,Aftermath,Music,Finished Airing,1,5.0,0.08,2016-05-12,,2016,2010s,Spring,6.05,1147,,G,Unknown,Others,1,Drama,Good,Moderate (1K-10K),Scored
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,TV,Finished Airing,104,1.0,1.73,2016-10-01,2018-09-27,2016,2010s,Fall,6.05,233,9812,G,Kachidoki Studio,Others,1,Adventure,Good,Niche (<1K),Scored
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,OVA,Finished Airing,1,25.0,0.42,1990-08-25,,1990,1990s,Summer,6.05,190,9801,G,Pierrot,Pierrot,1,Comedy,Good,Niche (<1K),Scored
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Special,Finished Airing,1,50.0,0.83,1988-12-31,,1988,1980s,Winter,6.05,194,9801,G,Pierrot,Pierrot,1,Comedy,Good,Niche (<1K),Scored
41786,Red Thread,Music,Finished Airing,2,5.0,0.17,2015-02-27,,2015,2010s,Winter,6.05,109,,PG-13,Unknown,Others,2,Drama,Good,Niche (<1K),Scored
9944,Hime Gal♥Paradise,OVA,Finished Airing,9,11.0,1.65,2010-12-28,2012-04-03,2010,2010s,Winter,6.05,537,9838,PG,SynergySP,Others,0,Unknown,Good,Niche (<1K),Scored
34532,Terra Formars: Earth-hen,OVA,Finished Airing,2,26.0,0.87,2018-08-17,2018-11-19,2018,2010s,Summer,6.05,2597,9818,R,TYO Animations,Others,4,Action,Good,Moderate (1K-10K),Scored
8812,Alice SOS,TV,Finished Airing,28,19.0,8.87,1998-04-06,1999-01-28,1998,1990s,Spring,6.05,582,9821,G,J.C.Staff,J.C.Staff,1,Adventure,Good,Niche (<1K),Scored
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,Movie,Finished Airing,1,23.0,0.38,1997-07-12,,1997,1990s,Summer,6.05,327,9835,G,Toei Animation,Toei Animation,5,Adventure,Good,Niche (<1K),Scored
8065,"Musashi, the Samurai Lord",TV,Finished Airing,50,30.0,25.0,1990-10-03,1991-09-25,1990,1990s,Fall,6.05,407,9789,PG,Pierrot,Pierrot,2,Action,Good,Niche (<1K),Scored
2307,Lime-iro Senkitan: Nankoku Yume Roman,OVA,Finished Airing,2,28.0,0.93,2004-04-23,2004-06-25,2004,2000s,Spring,6.05,1499,9791,R,Studio Hibari,Others,3,Action,Good,Moderate (1K-10K),Scored
7252,The Enchanted Journey,Movie,Finished Airing,1,84.0,1.4,1981-07-21,,1981,1980s,Summer,6.05,244,9837,G,Studio Korumi,Others,3,Adventure,Good,Niche (<1K),Scored
25543,M3: Sono Kuroki Hagane Recap,ONA,Finished Airing,1,24.0,0.4,2014-07-22,,2014,2010s,Summer,6.05,586,9797,PG-13,Satelight,Others,1,Action,Good,Niche (<1K),Scored
25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,Special,Finished Airing,1,2.0,0.03,2014-06-25,,2014,2010s,Summer,6.05,787,9795,G,ufotable,Others,0,Unknown,Good,Niche (<1K),Scored
6523,Porong Porong Pororo,TV,Finished Airing,52,5.0,4.33,2003-11-27,2004-05-18,2003,2000s,Fall,6.05,467,9803,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
6195,Rita et Machin,TV,Finished Airing,26,5.0,2.17,2010-11-01,2010-12-24,2010,2010s,Fall,6.05,115,9807,G,Nippon Animation,Nippon Animation,1,Slice of Life,Good,Niche (<1K),Scored
32083,Luck & Logic,TV,Finished Airing,12,24.0,4.8,2016-01-09,2016-03-26,2016,2010s,Winter,6.05,47224,9796,PG-13,Doga Kobo,Others,2,Action,Good,Popular (10K-100K),Scored
41834,King's Raid: Successors of the Will,TV,Finished Airing,26,24.0,10.4,2020-10-03,2021-03-27,2020,2020s,Fall,6.05,21615,9790,PG-13,OLM,OLM,3,Action,Good,Popular (10K-100K),Scored
22435,Shin Kidou Senki Gundam Wing: Frozen Teardrop Picture Drama - Aratanaru Tatakai,Special,Finished Airing,1,16.0,0.27,2014-01-29,,2014,2010s,Winter,6.05,1476,9807,PG-13,Sunrise,Sunrise,2,Action,Good,Moderate (1K-10K),Scored
5287,Ippatsu Kanta-kun,TV,Finished Airing,53,24.0,21.2,1977-09-18,1978-09-24,1977,1970s,Fall,6.05,586,9788,PG,Tatsunoko Production,Tatsunoko Production,3,Adventure,Good,Niche (<1K),Scored
4616,Yumemiru Topo Gigio,TV,Finished Airing,13,26.0,5.63,1988-10-07,1988-12-30,1988,1980s,Fall,6.05,526,9824,PG,Nippon Animation,Nippon Animation,2,Adventure,Good,Niche (<1K),Scored
47254,Boku wa Boku wo Suki ni Naru,Music,Finished Airing,1,4.0,0.07,2021-01-29,,2021,2020s,Winter,6.05,182,,PG-13,monofilmo,Others,0,Unknown,Good,Niche (<1K),Scored
50849,The Tale of The Spirit Stone,ONA,Finished Airing,20,10.0,3.33,2022-01-18,2022-03-19,2022,2020s,Winter,6.05,135,9787,PG-13,Suoyi Technology,Others,3,Action,Good,Niche (<1K),Scored
1100,Starship Girl Yamamoto Yohko,OVA,Finished Airing,3,30.0,1.5,1996-03-06,1996-06-05,1996,1990s,Spring,6.05,1622,9812,PG-13,J.C.Staff,J.C.Staff,3,Adventure,Good,Moderate (1K-10K),Scored
48409,Chocomatsu-san: White Day-hen,ONA,Finished Airing,3,4.0,0.2,2021-03-13,2021-03-15,2021,2020s,Spring,6.05,241,9828,PG-13,Pierrot,Pierrot,1,Comedy,Good,Niche (<1K),Scored
48672,Tsugu Tsugumomo Mini Anime,ONA,Finished Airing,59,0.75,0.74,2019-12-16,2020-08-03,2019,2010s,Winter,6.05,420,9818,PG-13,AQUA ARIS,Others,1,Comedy,Good,Niche (<1K),Scored
932,Ichigeki Sacchuu!! Hoihoi-san,OVA,Finished Airing,1,11.0,0.18,2004-09-30,,2004,2000s,Fall,6.05,4767,9839,PG-13,Daume,Others,3,Comedy,Good,Moderate (1K-10K),Scored
16730,Ojamanga Yamada-kun (Movie),Movie,Finished Airing,1,25.0,0.42,1981-03-14,,1981,1980s,Spring,6.05,162,9801,PG-13,Unknown,Others,2,Comedy,Good,Niche (<1K),Scored
3080,Animation Store Manager,OVA,Finished Airing,1,2.0,0.03,2002-08-19,,2002,2000s,Summer,6.05,5929,9827,G,Gainax,Others,1,Action,Good,Moderate (1K-10K),Scored
2892,Bob in the Bottle,TV,Finished Airing,52,24.0,20.8,1969-10-05,1970-09-27,1969,1960s,Fall,6.05,1282,9836,G,Tatsunoko Production,Tatsunoko Production,2,Comedy,Good,Moderate (1K-10K),Scored
2679,The Enemy's the Pirates!: The Cats' Banquet,TV,Finished Airing,6,25.0,2.5,1989-12-26,1989-12-31,1989,1980s,Winter,6.05,953,9815,R+,Production I.G,Production I.G,2,Comedy,Good,Niche (<1K),Scored
2575,Don Chuck Stories,TV,Finished Airing,26,25.0,10.83,1975-04-05,1975-09-27,1975,1970s,Spring,6.05,937,9830,G,Knack Productions,Others,2,Adventure,Good,Niche (<1K),Scored
556,Steel Angel Kurumi Zero,OVA,Finished Airing,3,15.0,0.75,2001-04-18,2001-06-20,2001,2000s,Spring,6.05,2340,9790,R+,OLM,OLM,3,Drama,Good,Moderate (1K-10K),Scored
13179,Little Charo 2: Adventure in the Middle World,TV,Finished Airing,50,5.0,4.17,2010-03-29,2011-03-21,2010,2010s,Spring,6.05,120,9794,G,Unknown,Others,1,Slice of Life,Good,Niche (<1K),Scored
49894,Classroom for Heroes,TV,Finished Airing,12,23.0,4.6,2023-07-09,2023-09-24,2023,2020s,Summer,6.05,50970,9832,PG-13,Actas,Others,3,Action,Good,Popular (10K-100K),Scored
12791,Yankee Reppuu-tai,OVA,Finished Airing,6,51.0,5.1,1989-03-17,1996-04-21,1989,1980s,Spring,6.05,455,9821,R+,Toei Animation,Toei Animation,2,Adventure,Good,Niche (<1K),Scored
2179,Tokimeki Memorial: Forever With You,OVA,Finished Airing,2,41.0,1.37,1999-06-17,1999-10-08,1999,1990s,Summer,6.05,1410,9817,PG-13,Pierrot,Pierrot,2,Drama,Good,Moderate (1K-10K),Scored
439,RG Veda,OVA,Finished Airing,2,43.0,1.43,1991-06-01,1992-06-21,1991,1990s,Summer,6.05,4003,9807,PG-13,animate Film,Others,3,Adventure,Good,Moderate (1K-10K),Scored
50019,Matenrou to Rinkai-ten,Music,Finished Airing,1,3.0,0.05,2018-02-09,,2018,2010s,Winter,6.05,106,,G,Unknown,Others,2,Action,Good,Niche (<1K),Scored
50123,Uranomito,Music,Finished Airing,1,4.0,0.07,2021-08-11,,2021,2020s,Summer,6.05,231,,G,Unknown,Others,1,Fantasy,Good,Niche (<1K),Scored
10756,The Sparrow with the Slit Tongue,Movie,Finished Airing,1,40.0,0.67,1917-10-18,,1917,1910s,Fall,6.05,122,9809,G,Unknown,Others,1,Drama,Good,Niche (<1K),Scored
204,Yumeria,TV,Finished Airing,12,24.0,4.8,2004-01-09,2004-03-26,2004,2000s,Winter,6.05,13274,9825,PG-13,Studio Deen,Studio Deen,3,Action,Good,Popular (10K-100K),Scored
9822,Xiangqi Master,TV,Finished Airing,26,24.0,10.4,2006-01-01,,2006,2000s,Winter,6.05,164,9821,PG,Hong Ying Animation,Others,0,Unknown,Good,Niche (<1K),Scored
9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,OVA,Finished Airing,2,27.0,0.9,1990-11-23,,1990,1990s,Fall,6.05,770,9795,PG,Ajia-do,Others,1,Adventure,Good,Niche (<1K),Scored
60368,Hongami Precious Moment,Music,Finished Airing,1,3.0,0.05,2024-11-20,,2024,2020s,Fall,6.04,171,,PG-13,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
55860,Magic Door,Music,Finished Airing,1,2.0,0.03,2020-08-08,,2020,2020s,Summer,6.04,108,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
55617,Day/Night DiSCO,Music,Finished Airing,1,1.0,0.02,2023-06-10,,2023,2020s,Summer,6.04,174,,PG-13,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
48566,Comet Halation,Music,Finished Airing,1,2.0,0.03,2020-12-27,,2020,2020s,Winter,6.04,164,,PG-13,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
48560,"Play ""Tag""",Music,Finished Airing,1,2.0,0.03,2020-07-16,,2020,2020s,Summer,6.04,188,,PG-13,Happy Elements,Others,0,Unknown,Good,Niche (<1K),Scored
53278,Sora no Toki,Music,Finished Airing,1,4.0,0.07,2022-08-31,,2022,2020s,Summer,6.04,271,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
53179,Giant Beasts of Ars,TV,Finished Airing,12,24.0,4.8,2023-01-07,2023-03-25,2023,2020s,Winter,6.04,14741,9841,PG-13,Asahi Production,Others,3,Action,Good,Popular (10K-100K),Scored
52226,Usagi,TV Special,Finished Airing,1,3.0,0.05,2022-06-11,,2022,2020s,Summer,6.04,140,9878,G,Orange,Others,2,Comedy,Good,Niche (<1K),Scored
50227,Love (2020),Music,Finished Airing,1,1.0,0.02,2020-07-09,,2020,2020s,Summer,6.04,114,,PG-13,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
34295,Ai-Mai-Mi Surgical Friends,TV,Finished Airing,12,3.0,0.6,2017-01-03,2017-03-21,2017,2010s,Winter,6.04,4812,9847,PG-13,Seven,Others,1,Comedy,Good,Moderate (1K-10K),Scored
8249,Votoms Finder Armored Trooperoid,OVA,Finished Airing,1,39.0,0.65,2010-12-04,,2010,2010s,Winter,6.04,1757,9879,PG-13,Sunrise,Sunrise,3,Action,Good,Moderate (1K-10K),Scored
28791,Gunslinger Stratos: The Animation,TV,Finished Airing,12,23.0,4.6,2015-04-04,2015-06-20,2015,2010s,Spring,6.04,32427,9855,PG-13,A-1 Pictures,A-1 Pictures,2,Action,Good,Popular (10K-100K),Scored
36618,Flowering Heart 2,TV,Finished Airing,26,11.0,4.77,2017-05-29,2017-11-21,2017,2010s,Spring,6.04,531,9852,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
38416,Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun,ONA,Finished Airing,12,24.0,4.8,2020-04-23,2020-07-23,2020,2020s,Spring,6.04,218,9848,PG-13,LIDENFILMS,Others,4,Action,Good,Niche (<1K),Scored
23333,DRAMAtical Murder,TV,Finished Airing,12,24.0,4.8,2014-07-07,2014-09-22,2014,2010s,Summer,6.04,75770,9852,PG-13,NAZ,Others,4,Action,Good,Popular (10K-100K),Scored
38719,Fight League: Gear Gadget Generators,ONA,Finished Airing,26,10.0,4.33,2019-02-14,2019-08-08,2019,2010s,Winter,6.04,1188,9853,PG-13,Bandai Namco Pictures,Others,2,Action,Good,Moderate (1K-10K),Scored
6875,Iron Man,TV,Finished Airing,12,24.0,4.8,2010-10-01,2010-12-17,2010,2010s,Fall,6.04,14297,9859,PG-13,Madhouse,Madhouse,2,Action,Good,Popular (10K-100K),Scored
34961,Yume Oukoku to Nemureru 100-nin no Oujisama: Short Stories,ONA,Finished Airing,10,8.0,1.33,2017-03-25,2017-12-23,2017,2010s,Spring,6.04,547,9857,PG-13,Satelight,Others,0,Unknown,Good,Niche (<1K),Scored
34723,Youjo Shenki: Episode 0,ONA,Finished Airing,1,1.0,0.02,2017-01-06,,2017,2010s,Winter,6.04,9139,9885,G,Studio PuYUKAI,Others,2,Comedy,Good,Moderate (1K-10K),Scored
34366,Kimi dake no Boku de Iru kara,Music,Finished Airing,1,5.0,0.08,2016-11-23,,2016,2010s,Fall,6.04,509,,PG-13,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
39704,Missing You,Movie,Finished Airing,1,6.0,0.1,2015-01-01,,2015,2010s,Winter,6.04,240,9871,G,Unknown,Others,1,Drama,Good,Niche (<1K),Scored
39836,Theatre of Darkness: Yamishibai 7,TV,Finished Airing,13,4.0,0.87,2019-07-08,2019-09-30,2019,2010s,Summer,6.04,9684,9885,PG-13,DRAWIZ,Others,3,Avant Garde,Good,Moderate (1K-10K),Scored
39885,Mizuiro no One-Piece,Music,Finished Airing,1,2.0,0.03,1982-08-01,,1982,1980s,Summer,6.04,353,,G,Unknown,Others,1,Slice of Life,Good,Niche (<1K),Scored
4461,Kouchou-sensei to Kujira,TV Special,Finished Airing,1,2.0,0.03,2007-01-01,,2007,2000s,Winter,6.04,1210,9860,G,Yamamura Animation,Others,1,Drama,Good,Moderate (1K-10K),Scored
32809,Boonie Bears: Mystical Winter,Movie,Finished Airing,1,96.0,1.6,2015-01-30,,2015,2010s,Winter,6.04,151,9883,PG,Unknown,Others,2,Adventure,Good,Niche (<1K),Scored
6682,11eyes,TV,Finished Airing,12,25.0,5.0,2009-10-07,2009-12-23,2009,2000s,Fall,6.04,129462,9839,R,Doga Kobo,Others,3,Action,Good,Blockbuster (100K+),Scored
32600,Kanojo wa Zombie,Music,Finished Airing,1,3.0,0.05,2016-01-27,,2016,2010s,Winter,6.04,734,,PG-13,Millepensee,Others,1,Romance,Good,Niche (<1K),Scored
32397,Animated Journey Through Saga Prefecture,Movie,Finished Airing,4,12.0,0.8,2016-03-12,2017-03-12,2016,2010s,Spring,6.04,523,9869,G,Seven Arcs,Others,1,Slice of Life,Good,Niche (<1K),Scored
31111,Nisshin Seifun Group CMs,CM,Finished Airing,4,0.5,0.03,2010-03-01,2022-11-28,2010,2010s,Spring,6.04,900,,G,Studio Ghibli,Others,1,Slice of Life,Good,Niche (<1K),Scored
41632,METAMAN,ONA,Finished Airing,12,20.0,4.0,2020-04-07,2020-06-16,2020,2020s,Spring,6.04,285,9882,PG-13,Chongzhuo Animation,Others,2,Action,Good,Niche (<1K),Scored
42071,Yuki Yuna is a Hero - Churutto!,TV,Finished Airing,12,1.0,0.2,2021-04-10,2021-06-26,2021,2020s,Spring,6.04,1644,9887,PG-13,W-Toon Studio,Others,1,Comedy,Good,Moderate (1K-10K),Scored
9164,Attack No.1: Namida no Fushichou,Movie,Finished Airing,1,60.0,1.0,1971-03-17,,1971,1970s,Spring,6.04,309,9843,PG-13,Unknown,Others,2,Drama,Good,Niche (<1K),Scored
8967,Hidari no O'Clock!!,OVA,Finished Airing,2,40.0,1.33,1990-02-05,,1990,1990s,Winter,6.04,329,9856,PG-13,Toei Animation,Toei Animation,1,Drama,Good,Niche (<1K),Scored
8584,Future War Year 198X,Movie,Finished Airing,1,125.0,2.08,1982-10-30,,1982,1980s,Fall,6.04,1116,9853,PG-13,Toei Animation,Toei Animation,1,Drama,Good,Moderate (1K-10K),Scored
8524,The Kabocha Wine: Nita no Aijou Monogatari,Movie,Finished Airing,1,24.0,0.4,1984-07-14,,1984,1980s,Summer,6.04,241,9876,PG-13,Toei Animation,Toei Animation,2,Comedy,Good,Niche (<1K),Scored
8312,Piece,Music,Finished Airing,1,5.0,0.08,2009-02-25,,2009,2000s,Winter,6.04,1313,,G,Studio Ghibli,Others,0,Unknown,Good,Moderate (1K-10K),Scored
8214,"Tekkamen wo Oe: ""d'Artagnan Monogatari"" yori",TV Special,Finished Airing,1,25.0,0.42,1987-05-05,,1987,1980s,Spring,6.04,351,9875,G,Gallop,Others,1,Action,Good,Niche (<1K),Scored
28085,Wonder,Movie,Finished Airing,1,8.0,0.13,2014-02-08,,2014,2010s,Winter,6.04,1279,9882,G,Calf Studio,Others,1,Avant Garde,Good,Moderate (1K-10K),Scored
8182,Adventure Boy Shadar,TV,Finished Airing,156,10.0,26.0,1967-09-18,1968-03-16,1967,1960s,Fall,6.04,420,9845,PG-13,Nihon Hoso Eigasha,Others,2,Adventure,Good,Niche (<1K),Scored
27495,Sore Ike! Anpanman: Kaiketsu Naganegiman to Yakisobapanman,Movie,Finished Airing,1,20.0,0.33,2001-07-14,,2001,2000s,Summer,6.04,141,9872,PG,TMS Entertainment,TMS Entertainment,2,Adventure,Good,Niche (<1K),Scored
6482,Sugar Bunnies Chocolate!,TV,Finished Airing,26,8.0,3.47,2008-04-01,2008-09-30,2008,2000s,Spring,6.04,171,9873,PG,Asahi Production,Others,0,Unknown,Good,Niche (<1K),Scored
5693,"Shinran-sama: Negai, Soshite Hikari",OVA,Finished Airing,1,108.0,1.8,2008-03-20,,2008,2000s,Spring,6.04,127,9870,G,Group TAC,Others,0,Unknown,Good,Niche (<1K),Scored
21663,Last Orders,CM,Finished Airing,1,1.0,0.02,1997-10-01,,1997,1990s,Fall,6.04,1163,,PG-13,Production I.G,Production I.G,2,Action,Good,Moderate (1K-10K),Scored
21539,Oraa Guzura Dado,TV,Finished Airing,52,25.0,21.67,1967-10-07,1968-09-25,1967,1960s,Fall,6.04,149,9867,PG,Tatsunoko Production,Tatsunoko Production,1,Comedy,Good,Niche (<1K),Scored
3845,Mahoutsukai Chappy,TV,Finished Airing,39,25.0,16.25,1972-04-03,1972-12-25,1972,1970s,Spring,6.04,499,9865,G,Toei Animation,Toei Animation,1,Adventure,Good,Niche (<1K),Scored
3434,Bumpety Boo,TV,Finished Airing,130,10.0,21.67,1985-04-08,1986-04-03,1985,1980s,Spring,6.04,1014,9855,PG,Nippon Animation,Nippon Animation,1,Adventure,Good,Moderate (1K-10K),Scored
16586,Michitekuru Toki no Mukou ni,TV Special,Finished Airing,1,76.0,1.27,1991-06-16,,1991,1990s,Summer,6.04,168,9866,PG-13,Pierrot,Pierrot,3,Adventure,Good,Niche (<1K),Scored
767,Burn Up!,OVA,Finished Airing,1,45.0,0.75,1991-03-21,,1991,1990s,Spring,6.04,4459,9846,R+,AIC,AIC,4,Action,Good,Moderate (1K-10K),Scored
39222,Move to the Future,CM,Finished Airing,9,4.0,0.6,2020-01-31,2024-09-20,2020,2020s,Winter,6.04,221,,G,Studio Bind,Others,1,Sci-Fi,Good,Niche (<1K),Scored
14213,Otogi Manga Calendar,TV,Finished Airing,312,5.0,26.0,1962-06-25,1964-06-25,1962,1960s,Summer,6.04,181,9868,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
14077,Blood-C: None-None Gekijou,ONA,Finished Airing,7,2.0,0.23,2012-04-08,2012-10-07,2012,2010s,Spring,6.04,3031,9844,PG-13,Studio PuYUKAI,Others,1,Comedy,Good,Moderate (1K-10K),Scored
12569,Himitsu no Akko-chan (Movie),Movie,Finished Airing,1,25.0,0.42,1989-03-13,,1989,1980s,Spring,6.04,309,9888,G,Toei Animation,Toei Animation,0,Unknown,Good,Niche (<1K),Scored
2173,Mushiking: The King of Beetles SUPER BATTLE MOVIE -Altered Beetles of Darkness-,Movie,Finished Airing,1,50.0,0.83,2007-03-21,,2007,2000s,Spring,6.04,169,9864,G,TMS Entertainment,TMS Entertainment,2,Adventure,Good,Niche (<1K),Scored
12529,Time-Patrol Bon: Fujiko F. Fujio Anime Special - SF Adventure,TV Special,Finished Airing,1,95.0,1.58,1989-10-14,,1989,1980s,Fall,6.04,175,9876,PG-13,Gallop,Others,2,Action,Good,Niche (<1K),Scored
12433,Zero Escape: VLR prologue,ONA,Finished Airing,1,12.0,0.2,2011-12-11,,2011,2010s,Winter,6.04,2513,9864,R,Gonzo,Others,1,Mystery,Good,Moderate (1K-10K),Scored
11705,Dragon Age: Dawn of the Seeker,Movie,Finished Airing,1,89.0,1.48,2012-02-11,,2012,2010s,Winter,6.04,4686,9849,R,Oxybot,Others,2,Action,Good,Moderate (1K-10K),Scored
1986,Dangard Ace,TV,Finished Airing,56,25.0,23.33,1977-03-06,1978-03-26,1977,1970s,Spring,6.04,649,9881,PG-13,Toei Animation,Toei Animation,1,Sci-Fi,Good,Niche (<1K),Scored
11221,Machikado no Märchen,OVA,Finished Airing,1,54.0,0.9,1984-07-21,,1984,1980s,Summer,6.04,699,9865,PG-13,Kitty Film Mitaka Studio,Others,1,Romance,Good,Niche (<1K),Scored
141,Jinki: Extend,TV,Finished Airing,12,23.0,4.6,2005-01-06,2005-03-24,2005,2000s,Winter,6.04,4786,9861,R,feel.,Others,1,Sci-Fi,Good,Moderate (1K-10K),Scored
1284,Jewel BEM Hunter Lime,OVA,Finished Airing,3,27.0,1.35,1996-10-25,1997-03-07,1996,1990s,Fall,6.04,1455,9859,PG-13,Ashi Productions,Others,2,Comedy,Good,Moderate (1K-10K),Scored
1224,Aquarian Age: Sign for Evolution,TV,Finished Airing,13,24.0,5.2,2002-01-11,2002-03-29,2002,2000s,Winter,6.04,4914,9841,PG-13,Madhouse,Madhouse,5,Action,Good,Moderate (1K-10K),Scored
9520,Zero Tester,TV,Finished Airing,38,24.0,15.2,1973-10-01,1974-06-17,1973,1970s,Fall,6.04,561,9888,PG-13,Sunrise,Sunrise,3,Action,Good,Niche (<1K),Scored
51149,Golden Douga Gekijou Specials,Special,Finished Airing,7,0.43,0.05,2018-07-27,2023-09-27,2018,2010s,Summer,6.04,416,9854,R,W-Toon Studio,Others,1,Comedy,Good,Niche (<1K),Scored
58006,Science SARU x MBS Original Short Anime Daisakusen!,TV Special,Finished Airing,4,1.0,0.07,2024-03-01,2024-03-22,2024,2020s,Spring,6.03,191,9890,PG-13,Science SARU,Others,0,Unknown,Good,Niche (<1K),Scored
56067,Sea Cat,Movie,Finished Airing,1,21.0,0.35,1988-01-01,,1988,1980s,Winter,6.03,180,9891,G,Oh! Production,Others,1,Drama,Good,Niche (<1K),Scored
55925,Yet to Come (The Most Beautiful Moment),Music,Finished Airing,1,3.0,0.05,2022-06-20,,2022,2020s,Summer,6.03,148,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
54381,Hot Minute: Aggretsuko,ONA,Finished Airing,1,1.0,0.02,2017-10-10,,2017,2010s,Fall,6.03,827,9930,G,Unknown,Others,1,Comedy,Good,Niche (<1K),Scored
53517,Detective Conan Manner Movie,Movie,Finished Airing,1,1.0,0.02,2015-04-18,,2015,2010s,Spring,6.03,216,9938,PG-13,TMS Entertainment,TMS Entertainment,0,Unknown,Good,Niche (<1K),Scored
48552,Rainbow Stairway,Music,Finished Airing,1,2.0,0.03,2020-07-10,,2020,2020s,Summer,6.03,163,,PG-13,Happy Elements,Others,0,Unknown,Good,Niche (<1K),Scored
53650,Love is an Elevator,Movie,Finished Airing,1,1.0,0.02,2014-01-01,,2014,2010s,Winter,6.03,109,9935,G,Unknown,Others,1,Romance,Good,Niche (<1K),Scored
53280,Pittoshite! Marmalade,Music,Finished Airing,1,4.0,0.07,2022-09-07,,2022,2020s,Fall,6.03,377,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
52205,Midnight Sun,Music,Finished Airing,1,3.0,0.05,2021-05-08,,2021,2020s,Spring,6.03,131,,R,Unknown,Others,1,Horror,Good,Niche (<1K),Scored
51516,At Atelier,Music,Finished Airing,1,3.0,0.05,2022-01-05,,2022,2020s,Winter,6.03,229,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
51480,Fondant Step,Music,Finished Airing,1,4.0,0.07,2021-01-26,,2021,2020s,Winter,6.03,168,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
51623,Wan Yu Zhi Wang,ONA,Finished Airing,24,12.0,4.8,2022-01-27,2022-07-07,2022,2020s,Winter,6.03,205,9905,PG-13,Xing Yi Kai Chen,Others,2,Action,Good,Niche (<1K),Scored
51515,Deep Sea Swing,Music,Finished Airing,1,3.0,0.05,2022-03-16,,2022,2020s,Spring,6.03,176,,G,Unknown,Others,0,Unknown,Good,Niche (<1K),Scored
51438,Life of Falling,ONA,Finished Airing,1,1.0,0.02,2021-01-09,,2021,2020s,Winter,6.03,303,9947,PG-13,Flat Studio,Others,1,Supernatural,Good,Niche (<1K),Scored
44628,Quanzhi Fashi: Q Ban Xiao Juchang 2nd Season,ONA,Finished Airing,12,2.0,0.4,2017-09-15,2017-11-24,2017,2010s,Fall,6.03,120,9944,PG-13,Unknown,Others,1,Comedy,Good,Niche (<1K),Scored
37973,Maerchen Maedchen,Special,Finished Airing,2,23.0,0.77,2019-04-25,,2019,2010s,Spring,6.03,2742,9936,PG-13,Hoods Entertainment,Others,1,Fantasy,Good,Moderate (1K-10K),Scored
